dataset,qid,question,failure_label,rewrite_type,rewrite_query
klue_mrc,klue_mrc_validation_q_004054,동방신기의 소속사 대표 이름은?,missing_key_term,original,동방신기의 소속사 대표 이름은?
klue_mrc,klue_mrc_validation_q_004054,동방신기의 소속사 대표 이름은?,missing_key_term,keyword,동방신기 소속사 대표 이름
klue_mrc,klue_mrc_validation_q_004054,동방신기의 소속사 대표 이름은?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 동방신기의 소속사 대표 이름은?
klue_mrc,klue_mrc_validation_q_004054,동방신기의 소속사 대표 이름은?,missing_key_term,structured,entity: 동방신기 소속사 대표 | intent: 인물·주체 | constraint: missing_key_term
klue_mrc,klue_mrc_validation_q_004054,동방신기의 소속사 대표 이름은?,missing_key_term,llm,동방신기 소속사 대표 이름 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004060,남대문 전투의 시발점이 된 사건은?,,original,남대문 전투의 시발점이 된 사건은?
klue_mrc,klue_mrc_validation_q_004060,남대문 전투의 시발점이 된 사건은?,,keyword,남대문 시발점 전투 사건
klue_mrc,klue_mrc_validation_q_004060,남대문 전투의 시발점이 된 사건은?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 남대문 전투의 시발점이 된 사건은?
klue_mrc,klue_mrc_validation_q_004060,남대문 전투의 시발점이 된 사건은?,,structured,entity: 남대문 시발점 전투 | intent: 정답 정보 | constraint: high
klue_mrc,klue_mrc_validation_q_004060,남대문 전투의 시발점이 된 사건은?,,llm,남대문 시발점 전투 사건 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004105,한국은행이 제일 중요시하는 과제는?,missing_key_term,original,한국은행이 제일 중요시하는 과제는?
klue_mrc,klue_mrc_validation_q_004105,한국은행이 제일 중요시하는 과제는?,missing_key_term,keyword,한국은행 중요시 제일 과제
klue_mrc,klue_mrc_validation_q_004105,한국은행이 제일 중요시하는 과제는?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 한국은행이 제일 중요시하는 과제는?
klue_mrc,klue_mrc_validation_q_004105,한국은행이 제일 중요시하는 과제는?,missing_key_term,structured,entity: 한국은행 중요시 제일 | intent: 정답 정보 | constraint: 제일
klue_mrc,klue_mrc_validation_q_004105,한국은행이 제일 중요시하는 과제는?,missing_key_term,llm,한국은행 중요시 제일 과제 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004134,시상식을 오프라인으로 진행한 사람은?,missing_key_term,original,시상식을 오프라인으로 진행한 사람은?
klue_mrc,klue_mrc_validation_q_004134,시상식을 오프라인으로 진행한 사람은?,missing_key_term,keyword,오프라인 시상식 진행한 사람
klue_mrc,klue_mrc_validation_q_004134,시상식을 오프라인으로 진행한 사람은?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 시상식을 오프라인으로 진행한 사람은?
klue_mrc,klue_mrc_validation_q_004134,시상식을 오프라인으로 진행한 사람은?,missing_key_term,structured,entity: 오프라인 시상식 진행한 | intent: 인물·주체 | constraint: missing_key_term
klue_mrc,klue_mrc_validation_q_004134,시상식을 오프라인으로 진행한 사람은?,missing_key_term,llm,오프라인 시상식 진행한 사람 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004138,STEAM용 RPG게임을 팔기 시작하는 날짜는?,lexical_mismatch,original,STEAM용 RPG게임을 팔기 시작하는 날짜는?
klue_mrc,klue_mrc_validation_q_004138,STEAM용 RPG게임을 팔기 시작하는 날짜는?,lexical_mismatch,keyword,steam용 rpg게임 팔기 시작 날짜
klue_mrc,klue_mrc_validation_q_004138,STEAM용 RPG게임을 팔기 시작하는 날짜는?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: STEAM용 RPG게임을 팔기 시작하는 날짜는?
klue_mrc,klue_mrc_validation_q_004138,STEAM용 RPG게임을 팔기 시작하는 날짜는?,lexical_mismatch,structured,entity: steam용 rpg게임 팔기 | intent: 숫자·시간 정보 | constraint: lexical_mismatch
klue_mrc,klue_mrc_validation_q_004138,STEAM용 RPG게임을 팔기 시작하는 날짜는?,lexical_mismatch,llm,steam용 rpg게임 팔기 시작 날짜 숫자·시간 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004152,은퇴를 계획한 인물의 나이는?,missing_key_term,original,은퇴를 계획한 인물의 나이는?
klue_mrc,klue_mrc_validation_q_004152,은퇴를 계획한 인물의 나이는?,missing_key_term,keyword,계획한 은퇴 인물 나이
klue_mrc,klue_mrc_validation_q_004152,은퇴를 계획한 인물의 나이는?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 은퇴를 계획한 인물의 나이는?
klue_mrc,klue_mrc_validation_q_004152,은퇴를 계획한 인물의 나이는?,missing_key_term,structured,entity: 계획한 은퇴 인물 | intent: 인물·주체 | constraint: missing_key_term
klue_mrc,klue_mrc_validation_q_004152,은퇴를 계획한 인물의 나이는?,missing_key_term,llm,계획한 은퇴 인물 나이 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004166,자신의 회사 능력에 의구심을 품고 있는 사람은?,,original,자신의 회사 능력에 의구심을 품고 있는 사람은?
klue_mrc,klue_mrc_validation_q_004166,자신의 회사 능력에 의구심을 품고 있는 사람은?,,keyword,의구심 자신 회사 능력 품고 있는 사람
klue_mrc,klue_mrc_validation_q_004166,자신의 회사 능력에 의구심을 품고 있는 사람은?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 자신의 회사 능력에 의구심을 품고 있는 사람은?
klue_mrc,klue_mrc_validation_q_004166,자신의 회사 능력에 의구심을 품고 있는 사람은?,,structured,entity: 의구심 자신 회사 | intent: 인물·주체 | constraint: high
klue_mrc,klue_mrc_validation_q_004166,자신의 회사 능력에 의구심을 품고 있는 사람은?,,llm,의구심 자신 회사 능력 품고 있는 사람 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004167,KT가 삼성 TV에 망중립성을 어긴 해는?,lexical_mismatch,original,KT가 삼성 TV에 망중립성을 어긴 해는?
klue_mrc,klue_mrc_validation_q_004167,KT가 삼성 TV에 망중립성을 어긴 해는?,lexical_mismatch,keyword,망중립성 kt 삼성 tv 어긴 해는
klue_mrc,klue_mrc_validation_q_004167,KT가 삼성 TV에 망중립성을 어긴 해는?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: KT가 삼성 TV에 망중립성을 어긴 해는?
klue_mrc,klue_mrc_validation_q_004167,KT가 삼성 TV에 망중립성을 어긴 해는?,lexical_mismatch,structured,entity: 망중립성 kt 삼성 | intent: 정답 정보 | constraint: lexical_mismatch
klue_mrc,klue_mrc_validation_q_004167,KT가 삼성 TV에 망중립성을 어긴 해는?,lexical_mismatch,llm,망중립성 kt 삼성 tv 어긴 해는 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004173,CJ올리브영이 창립 후 처음으로 이익이 발생한 시기는?,lexical_mismatch,original,CJ올리브영이 창립 후 처음으로 이익이 발생한 시기는?
klue_mrc,klue_mrc_validation_q_004173,CJ올리브영이 창립 후 처음으로 이익이 발생한 시기는?,lexical_mismatch,keyword,cj올리브영 발생한 창립 처음 이익 시기
klue_mrc,klue_mrc_validation_q_004173,CJ올리브영이 창립 후 처음으로 이익이 발생한 시기는?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: CJ올리브영이 창립 후 처음으로 이익이 발생한 시기는?
klue_mrc,klue_mrc_validation_q_004173,CJ올리브영이 창립 후 처음으로 이익이 발생한 시기는?,lexical_mismatch,structured,entity: cj올리브영 발생한 창립 | intent: 숫자·시간 정보 | constraint: lexical_mismatch
klue_mrc,klue_mrc_validation_q_004173,CJ올리브영이 창립 후 처음으로 이익이 발생한 시기는?,lexical_mismatch,llm,cj올리브영 발생한 창립 처음 이익 시기 숫자·시간 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004184,자산별로 분류된 조직이라도 프로젝트 중심으로 바꾸겠다는 의도의 방침을 발표한 인물의 이름은?,lexical_mismatch,original,자산별로 분류된 조직이라도 프로젝트 중심으로 바꾸겠다는 의도의 방침을 발표한 인물의 이름은?
klue_mrc,klue_mrc_validation_q_004184,자산별로 분류된 조직이라도 프로젝트 중심으로 바꾸겠다는 의도의 방침을 발표한 인물의 이름은?,lexical_mismatch,keyword,조직이라 프로젝트 바꾸겠다 자산별 분류된 발표한 중심 의도 방침 인물
klue_mrc,klue_mrc_validation_q_004184,자산별로 분류된 조직이라도 프로젝트 중심으로 바꾸겠다는 의도의 방침을 발표한 인물의 이름은?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 자산별로 분류된 조직이라도 프로젝트 중심으로 바꾸겠다는 의도의 방침을 발표한 인물의 이름은?
klue_mrc,klue_mrc_validation_q_004184,자산별로 분류된 조직이라도 프로젝트 중심으로 바꾸겠다는 의도의 방침을 발표한 인물의 이름은?,lexical_mismatch,structured,entity: 조직이라 프로젝트 바꾸겠다 | intent: 인물·주체 | constraint: lexical_mismatch
klue_mrc,klue_mrc_validation_q_004184,자산별로 분류된 조직이라도 프로젝트 중심으로 바꾸겠다는 의도의 방침을 발표한 인물의 이름은?,lexical_mismatch,llm,조직이라 프로젝트 바꾸겠다 자산별 분류된 발표한 중심 의도 방침 인물 인물·주체 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004189,작년에 가장 많이 비싸진 아파트가 위치한 구는?,,original,작년에 가장 많이 비싸진 아파트가 위치한 구는?
klue_mrc,klue_mrc_validation_q_004189,작년에 가장 많이 비싸진 아파트가 위치한 구는?,,keyword,비싸진 아파트 위치한 작년 가장 많이 구는
klue_mrc,klue_mrc_validation_q_004189,작년에 가장 많이 비싸진 아파트가 위치한 구는?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 작년에 가장 많이 비싸진 아파트가 위치한 구는?
klue_mrc,klue_mrc_validation_q_004189,작년에 가장 많이 비싸진 아파트가 위치한 구는?,,structured,entity: 비싸진 아파트 위치한 | intent: 정답 정보 | constraint: 작년 위치한
klue_mrc,klue_mrc_validation_q_004189,작년에 가장 많이 비싸진 아파트가 위치한 구는?,,llm,비싸진 아파트 위치한 작년 가장 많이 구는 정답 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004196,공기업과 민간에 공통적으로 필요하다고 교수가 생각한 것은?,,original,공기업과 민간에 공통적으로 필요하다고 교수가 생각한 것은?
klue_mrc,klue_mrc_validation_q_004196,공기업과 민간에 공통적으로 필요하다고 교수가 생각한 것은?,,keyword,필요하다고 공기업 공통적 생각한 민간 교수 것은
klue_mrc,klue_mrc_validation_q_004196,공기업과 민간에 공통적으로 필요하다고 교수가 생각한 것은?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 공기업과 민간에 공통적으로 필요하다고 교수가 생각한 것은?
klue_mrc,klue_mrc_validation_q_004196,공기업과 민간에 공통적으로 필요하다고 교수가 생각한 것은?,,structured,entity: 필요하다고 공기업 공통적 | intent: 비교 정보 | constraint: high
klue_mrc,klue_mrc_validation_q_004196,공기업과 민간에 공통적으로 필요하다고 교수가 생각한 것은?,,llm,필요하다고 공기업 공통적 생각한 민간 교수 것은 비교 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004215,작년 국가의 지원을 받은 학생은 1년간 대략 얼마를 받았는가?,numeric_temporal_mismatch,original,작년 국가의 지원을 받은 학생은 1년간 대략 얼마를 받았는가?
klue_mrc,klue_mrc_validation_q_004215,작년 국가의 지원을 받은 학생은 1년간 대략 얼마를 받았는가?,numeric_temporal_mismatch,keyword,1년간 받았는 작년 국가 지원 받은 학생 대략 얼마
klue_mrc,klue_mrc_validation_q_004215,작년 국가의 지원을 받은 학생은 1년간 대략 얼마를 받았는가?,numeric_temporal_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 작년 국가의 지원을 받은 학생은 1년간 대략 얼마를 받았는가?
klue_mrc,klue_mrc_validation_q_004215,작년 국가의 지원을 받은 학생은 1년간 대략 얼마를 받았는가?,numeric_temporal_mismatch,structured,entity: 1년간 받았는 작년 | intent: 숫자·시간 정보 | constraint: 작년 1년간
klue_mrc,klue_mrc_validation_q_004215,작년 국가의 지원을 받은 학생은 1년간 대략 얼마를 받았는가?,numeric_temporal_mismatch,llm,1년간 받았는 작년 국가 지원 받은 학생 대략 얼마 숫자·시간 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004218,국가 유공자 전용 택시는 몇 대인가?,,original,국가 유공자 전용 택시는 몇 대인가?
klue_mrc,klue_mrc_validation_q_004218,국가 유공자 전용 택시는 몇 대인가?,,keyword,유공자 국가 전용 택시 대인 몇
klue_mrc,klue_mrc_validation_q_004218,국가 유공자 전용 택시는 몇 대인가?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 국가 유공자 전용 택시는 몇 대인가?
klue_mrc,klue_mrc_validation_q_004218,국가 유공자 전용 택시는 몇 대인가?,,structured,entity: 유공자 국가 전용 | intent: 숫자·시간 정보 | constraint: 몇
klue_mrc,klue_mrc_validation_q_004218,국가 유공자 전용 택시는 몇 대인가?,,llm,유공자 국가 전용 택시 대인 몇 숫자·시간 정보 근거 문서 검색
klue_mrc,klue_mrc_validation_q_004227,패널제조업체 A와 가장 먼저 체약을 맺은곳은 어디인가?,,original,패널제조업체 A와 가장 먼저 체약을 맺은곳은 어디인가?
klue_mrc,klue_mrc_validation_q_004227,패널제조업체 A와 가장 먼저 체약을 맺은곳은 어디인가?,,keyword,패널제조업체 맺은곳 어디인 a와 가장 먼저 체약
