dataset,qid,question_type,question,answer,gold_doc_id,gold_rank,top10_doc_ids,failed_retrievers,failure_type,failure_label,secondary_failure_label,needs_gold_check,annotation_note,annotator,annotated
korquad2,korquad2_q_004666,why,일본인이 밀집해 있다는 이유로 전차 운임이 낮았던 계통은?,용산 계통,korquad2_chunk_000007274,,"[""korquad2_chunk_000006798"", ""korquad2_chunk_000319501"", ""korquad2_chunk_000537791"", ""korquad2_chunk_000523148"", ""korquad2_chunk_000097706"", ""korquad2_chunk_000280025"", ""korquad2_chunk_000451130"", ""korquad2_chunk_000503766"", ""korquad2_chunk_000173503"", ""korquad2_chunk_000037257""]","[""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_004680,why,2016년 12월 3일 더불어민주당 국민의당 정의당과 무소속 의원들이 헌법과 법률 위반을 이유로 국회에 발의한 안건은?,대통령(박근혜) 탄핵소추안,korquad2_chunk_000142829,,"[""korquad2_chunk_000187533"", ""korquad2_chunk_000415015"", ""korquad2_chunk_000415023"", ""korquad2_chunk_000167756"", ""korquad2_chunk_000192369"", ""korquad2_chunk_000516936"", ""korquad2_chunk_000005645"", ""korquad2_chunk_000436094"", ""korquad2_chunk_000242802"", ""korquad2_chunk_000415017""]","[""bm25"", ""dense"", ""hybrid""]",temporal_numeric,,,False,,,False
korquad2,korquad2_q_004689,how,선물 삭감 후 인디언들은 영국이 자신들을 어떻게 여긴다고 생각했나?,정복민,korquad2_chunk_000373381,,"[""korquad2_chunk_000178623"", ""korquad2_chunk_000423251"", ""korquad2_chunk_000192418"", ""korquad2_chunk_000395004"", ""korquad2_chunk_000008582"", ""korquad2_chunk_000062989"", ""korquad2_chunk_000468159"", ""korquad2_chunk_000460345"", ""korquad2_chunk_000416005"", ""korquad2_chunk_000355789""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_004705,how,새로운 연구분야가 형성되는 과정을 연구한 대표적 독일 학자는 누구인가?,요셉 벤다비드,korquad2_chunk_000274956,,"[""korquad2_chunk_000532891"", ""korquad2_chunk_000313872"", ""korquad2_chunk_000379216"", ""korquad2_chunk_000444001"", ""korquad2_chunk_000332019"", ""korquad2_chunk_000128064"", ""korquad2_chunk_000194111"", ""korquad2_chunk_000459970"", ""korquad2_chunk_000463789"", ""korquad2_chunk_000387176""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_004716,why,이산화탄소를 흡수하는 숲이 급속히 사라지는 원인은?,과도한 삼림 벌채,korquad2_chunk_000517496,,"[""korquad2_chunk_000069179"", ""korquad2_chunk_000278577"", ""korquad2_chunk_000039902"", ""korquad2_chunk_000294473"", ""korquad2_chunk_000165750"", ""korquad2_chunk_000234885"", ""korquad2_chunk_000415945"", ""korquad2_chunk_000078732"", ""korquad2_chunk_000318614"", ""korquad2_chunk_000190219""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004726,how,장기하가 인터뷰에서 아무 것도 없잖어의 발음하는 방식이 누구의 영향을 받았다고 했나?,배철수,korquad2_chunk_000207881,,"[""korquad2_chunk_000506652"", ""korquad2_chunk_000212305"", ""korquad2_chunk_000506659"", ""korquad2_chunk_000438638"", ""korquad2_chunk_000038795"", ""korquad2_chunk_000172608"", ""korquad2_chunk_000263510"", ""korquad2_chunk_000091924"", ""korquad2_chunk_000416865"", ""korquad2_chunk_000223980""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_004732,comparison,각종류를 칭하는 다른 이름은 무엇인가?,케라톱시아,korquad2_chunk_000517597,,"[""korquad2_chunk_000498634"", ""korquad2_chunk_000405987"", ""korquad2_chunk_000359469"", ""korquad2_chunk_000205089"", ""korquad2_chunk_000062264"", ""korquad2_chunk_000399429"", ""korquad2_chunk_000094010"", ""korquad2_chunk_000280746"", ""korquad2_chunk_000223980"", ""korquad2_chunk_000122496""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004733,definition,고대그리스어로 뿔을 의미하는 단어는?,케라스,korquad2_chunk_000517600,,"[""korquad2_chunk_000200364"", ""korquad2_chunk_000438806"", ""korquad2_chunk_000150946"", ""korquad2_chunk_000035827"", ""korquad2_chunk_000040614"", ""korquad2_chunk_000222502"", ""korquad2_chunk_000456397"", ""korquad2_chunk_000488882"", ""korquad2_chunk_000445728"", ""korquad2_chunk_000157684""]","[""bm25"", ""dense"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_004764,how,치료와 예방 연구방법의 이상향은?,융합연구,korquad2_chunk_000517728,,"[""korquad2_chunk_000351395"", ""korquad2_chunk_000223113"", ""korquad2_chunk_000002778"", ""korquad2_chunk_000245428"", ""korquad2_chunk_000405705"", ""korquad2_chunk_000285102"", ""korquad2_chunk_000151988"", ""korquad2_chunk_000386032"", ""korquad2_chunk_000534410"", ""korquad2_chunk_000056967""]","[""bm25"", ""dense"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_004775,how,근육의 혈류를 증가시는 방법은 무엇인가?,"저강도 활동, 마사지, 온수 목욕, 사우나",korquad2_chunk_000025421,,"[""korquad2_chunk_000025418"", ""korquad2_chunk_000438533"", ""korquad2_chunk_000064318"", ""korquad2_chunk_000319129"", ""korquad2_chunk_000057068"", ""korquad2_chunk_000184977"", ""korquad2_chunk_000076925"", ""korquad2_chunk_000491431"", ""korquad2_chunk_000166189"", ""korquad2_chunk_000151988""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004778,how,자기 스스로 전기적인 방출과 경련을 일으키는 과정은?,발화(kindling),korquad2_chunk_000018415,,"[""korquad2_chunk_000533288"", ""korquad2_chunk_000034339"", ""korquad2_chunk_000209181"", ""korquad2_chunk_000533287"", ""korquad2_chunk_000396856"", ""korquad2_chunk_000434766"", ""korquad2_chunk_000320567"", ""korquad2_chunk_000288756"", ""korquad2_chunk_000315204"", ""korquad2_chunk_000444969""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004791,how,스위스의 지휘관들이 지휘 방침을 정할 때 사용했던 방법은 무엇인가?,투표,korquad2_chunk_000430070,,"[""korquad2_chunk_000505861"", ""korquad2_chunk_000341896"", ""korquad2_chunk_000502856"", ""korquad2_chunk_000507263"", ""korquad2_chunk_000300897"", ""korquad2_chunk_000053381"", ""korquad2_chunk_000194111"", ""korquad2_chunk_000487461"", ""korquad2_chunk_000068734"", ""korquad2_chunk_000267303""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_004798,yes_no,톈진 조약은 일본과 어느 나라의 조약인가,청,korquad2_chunk_000127098,,"[""korquad2_chunk_000190847"", ""korquad2_chunk_000525909"", ""korquad2_chunk_000314713"", ""korquad2_chunk_000353832"", ""korquad2_chunk_000525910"", ""korquad2_chunk_000148379"", ""korquad2_chunk_000272216"", ""korquad2_chunk_000083824"", ""korquad2_chunk_000183818"", ""korquad2_chunk_000352249""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004819,how,교란시료를 채취하는 대표적인 방법은 무엇을 이용하는 것인가?,스플릿 스푼,korquad2_chunk_000380484,,"[""korquad2_chunk_000391022"", ""korquad2_chunk_000442586"", ""korquad2_chunk_000280303"", ""korquad2_chunk_000227153"", ""korquad2_chunk_000488397"", ""korquad2_chunk_000507394"", ""korquad2_chunk_000453524"", ""korquad2_chunk_000351395"", ""korquad2_chunk_000275743"", ""korquad2_chunk_000265928""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004830,comparison,차이나타운은 몇 회 칸 국제영화제의 초청을 받았나?,54회,korquad2_chunk_000517854,,"[""korquad2_chunk_000517850"", ""korquad2_chunk_000446583"", ""korquad2_chunk_000521652"", ""korquad2_chunk_000240385"", ""korquad2_chunk_000093331"", ""korquad2_chunk_000399137"", ""korquad2_chunk_000219104"", ""korquad2_chunk_000469309"", ""korquad2_chunk_000475569"", ""korquad2_chunk_000272292""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004832,comparison,김고은이 영화 차이나타운에서 함께 호흡을 맞춘 여배우는?,김혜수,korquad2_chunk_000517854,,"[""korquad2_chunk_000517850"", ""korquad2_chunk_000224718"", ""korquad2_chunk_000436248"", ""korquad2_chunk_000519023"", ""korquad2_chunk_000093331"", ""korquad2_chunk_000469309"", ""korquad2_chunk_000498478"", ""korquad2_chunk_000135153"", ""korquad2_chunk_000517853"", ""korquad2_chunk_000403290""]","[""bm25"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004834,how,의대 대학원에서 어떤 박사과정을 밟고 있었나?,심장 전기 생리학,korquad2_chunk_000278281,,"[""korquad2_chunk_000121484"", ""korquad2_chunk_000379216"", ""korquad2_chunk_000056070"", ""korquad2_chunk_000506359"", ""korquad2_chunk_000506367"", ""korquad2_chunk_000391038"", ""korquad2_chunk_000514925"", ""korquad2_chunk_000141825"", ""korquad2_chunk_000373223"", ""korquad2_chunk_000088897""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004842,definition,스페인어 La Llorona의 뜻은?,우는 여인,korquad2_chunk_000517940,,"[""korquad2_chunk_000282434"", ""korquad2_chunk_000062264"", ""korquad2_chunk_000043145"", ""korquad2_chunk_000350939"", ""korquad2_chunk_000214715"", ""korquad2_chunk_000251191"", ""korquad2_chunk_000014678"", ""korquad2_chunk_000151785"", ""korquad2_chunk_000252751"", ""korquad2_chunk_000105426""]","[""bm25"", ""dense"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_004890,comparison,무엇을 계기로 도성을 방어하고 유사시 왕이 피신할 수 있는 거처로서 남한산성의 중요성이 증대되었나?,이괄의 난,korquad2_chunk_000389610,,"[""korquad2_chunk_000389608"", ""korquad2_chunk_000389620"", ""korquad2_chunk_000389593"", ""korquad2_chunk_000389603"", ""korquad2_chunk_000389630"", ""korquad2_chunk_000389602"", ""korquad2_chunk_000026699"", ""korquad2_chunk_000526844"", ""korquad2_chunk_000521507"", ""korquad2_chunk_000339680""]","[""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_004957,why,일부 공룡들과 일부 조류들이 돌을 삼키는 이유는 무엇을 돕기 위해서인가?,소화,korquad2_chunk_000026655,,"[""korquad2_chunk_000493807"", ""korquad2_chunk_000470617"", ""korquad2_chunk_000055940"", ""korquad2_chunk_000128913"", ""korquad2_chunk_000371679"", ""korquad2_chunk_000261021"", ""korquad2_chunk_000052429"", ""korquad2_chunk_000152960"", ""korquad2_chunk_000305893"", ""korquad2_chunk_000088552""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_004979,definition,더욱 빠르게의 뜻을 가진 음악기호는?,피우 알레그로,korquad2_chunk_000518104,,"[""korquad2_chunk_000136403"", ""korquad2_chunk_000320567"", ""korquad2_chunk_000518099"", ""korquad2_chunk_000292537"", ""korquad2_chunk_000518608"", ""korquad2_chunk_000149251"", ""korquad2_chunk_000507500"", ""korquad2_chunk_000202029"", ""korquad2_chunk_000079297"", ""korquad2_chunk_000433366""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_004991,why,조선 초기 남양만으로 침입하는 왜구를 막기 위해 쌓은 돌로 된 성의 이름은?,별망성지,korquad2_chunk_000054824,,"[""korquad2_chunk_000222969"", ""korquad2_chunk_000327688"", ""korquad2_chunk_000026699"", ""korquad2_chunk_000139457"", ""korquad2_chunk_000054785"", ""korquad2_chunk_000072911"", ""korquad2_chunk_000407240"", ""korquad2_chunk_000071202"", ""korquad2_chunk_000521507"", ""korquad2_chunk_000364006""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_004995,definition,프레드 호일이 처음 언급한 용어로 영어로 Big Bang이라는 뜻을 가진 용어는?,대폭발,korquad2_chunk_000349861,,"[""korquad2_chunk_000347909"", ""korquad2_chunk_000459970"", ""korquad2_chunk_000358334"", ""korquad2_chunk_000454208"", ""korquad2_chunk_000002412"", ""korquad2_chunk_000175955"", ""korquad2_chunk_000270467"", ""korquad2_chunk_000111165"", ""korquad2_chunk_000317920"", ""korquad2_chunk_000456397""]","[""bm25"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005004,how,로스쿨 시험에서 과거와 달리 떨어뜨리기 위한 시험에서 기본 틀만 형성되었으면 통과시키기로 한 것은 어떤 과정을 거친 것인가?,사회적 합의,korquad2_chunk_000337191,,"[""korquad2_chunk_000287006"", ""korquad2_chunk_000365311"", ""korquad2_chunk_000231309"", ""korquad2_chunk_000045297"", ""korquad2_chunk_000171952"", ""korquad2_chunk_000161255"", ""korquad2_chunk_000329284"", ""korquad2_chunk_000103004"", ""korquad2_chunk_000251016"", ""korquad2_chunk_000151760""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005008,how,준고속 성능을 확보하기 위해 제동장치는 어떤 방식을 채택했나?,차륜디스크 방식,korquad2_chunk_000425004,,"[""korquad2_chunk_000213025"", ""korquad2_chunk_000097706"", ""korquad2_chunk_000261371"", ""korquad2_chunk_000358904"", ""korquad2_chunk_000068734"", ""korquad2_chunk_000105707"", ""korquad2_chunk_000344014"", ""korquad2_chunk_000433143"", ""korquad2_chunk_000277126"", ""korquad2_chunk_000121726""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005015,why,물대포 발사가 시위진압 규정을 위반했다는 의혹을 받는 이유는 무엇인가?,직사로 발사,korquad2_chunk_000344704,,"[""korquad2_chunk_000083017"", ""korquad2_chunk_000056070"", ""korquad2_chunk_000094074"", ""korquad2_chunk_000083882"", ""korquad2_chunk_000459320"", ""korquad2_chunk_000107659"", ""korquad2_chunk_000511967"", ""korquad2_chunk_000019610"", ""korquad2_chunk_000248908"", ""korquad2_chunk_000449417""]","[""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005019,why,타블로가 활동을 중단했던 이유는?,학력 논란,korquad2_chunk_000227325,,"[""korquad2_chunk_000270308"", ""korquad2_chunk_000056092"", ""korquad2_chunk_000294473"", ""korquad2_chunk_000514925"", ""korquad2_chunk_000513295"", ""korquad2_chunk_000456486"", ""korquad2_chunk_000408924"", ""korquad2_chunk_000125943"", ""korquad2_chunk_000226203"", ""korquad2_chunk_000225611""]","[""bm25"", ""dense"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_005107,why,소방공무원 들이 직업병이나 부상으로 고통 받아도 공상을 신청하지 못하는 이유는 무엇인가?,인사상의 불이익,korquad2_chunk_000459575,,"[""korquad2_chunk_000246455"", ""korquad2_chunk_000351422"", ""korquad2_chunk_000075711"", ""korquad2_chunk_000373249"", ""korquad2_chunk_000420371"", ""korquad2_chunk_000459577"", ""korquad2_chunk_000317811"", ""korquad2_chunk_000202594"", ""korquad2_chunk_000420370"", ""korquad2_chunk_000019610""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005118,how,우라늄 변환시키는 실험 과정에서 오토한과 리제 마이트너가 찾은 이는?,슈트라스만,korquad2_chunk_000345312,,"[""korquad2_chunk_000345311"", ""korquad2_chunk_000527148"", ""korquad2_chunk_000266037"", ""korquad2_chunk_000171956"", ""korquad2_chunk_000087483"", ""korquad2_chunk_000185546"", ""korquad2_chunk_000386418"", ""korquad2_chunk_000317920"", ""korquad2_chunk_000523470"", ""korquad2_chunk_000444969""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005213,definition,새해 벽두부터 남북 대화의 물꼬를 트고 오늘 남북 고위급 회담으로 그 문을 열었다며 환영의 뜻을 나타낸 더불어민주당 원내대표는?,우원식,korquad2_chunk_000148423,,"[""korquad2_chunk_000333246"", ""korquad2_chunk_000223403"", ""korquad2_chunk_000085988"", ""korquad2_chunk_000415015"", ""korquad2_chunk_000415019"", ""korquad2_chunk_000415025"", ""korquad2_chunk_000415017"", ""korquad2_chunk_000415027"", ""korquad2_chunk_000415024"", ""korquad2_chunk_000148374""]","[""bm25"", ""dense"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_005238,why,황 산화물과 더불어 미세먼지의 원인 물질은?,질소 산화물,korquad2_chunk_000148584,,"[""korquad2_chunk_000148579"", ""korquad2_chunk_000165750"", ""korquad2_chunk_000332019"", ""korquad2_chunk_000294473"", ""korquad2_chunk_000311544"", ""korquad2_chunk_000409804"", ""korquad2_chunk_000505612"", ""korquad2_chunk_000415945"", ""korquad2_chunk_000277327"", ""korquad2_chunk_000318614""]","[""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_005239,why,문재인이 최측근에 별다른 공직을 맡기지 않은 이유는 무엇을 경계하였기 때문인가?,비선 실세,korquad2_chunk_000148586,,"[""korquad2_chunk_000148459"", ""korquad2_chunk_000433234"", ""korquad2_chunk_000148591"", ""korquad2_chunk_000210757"", ""korquad2_chunk_000419961"", ""korquad2_chunk_000009946"", ""korquad2_chunk_000388422"", ""korquad2_chunk_000056070"", ""korquad2_chunk_000303094"", ""korquad2_chunk_000383813""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005353,why,접근 단계가 왜 중요한가요?,"혜성의 궤도에 대한 정보를 수정하고 혜성의 자전, 활동, 먼지의 양을 조사하는 집중 관측의 시작점이기 때문이다.",korquad2_chunk_000040948,,"[""korquad2_chunk_000369755"", ""korquad2_chunk_000067276"", ""korquad2_chunk_000329283"", ""korquad2_chunk_000398267"", ""korquad2_chunk_000427174"", ""korquad2_chunk_000358339"", ""korquad2_chunk_000198454"", ""korquad2_chunk_000407754"", ""korquad2_chunk_000006717"", ""korquad2_chunk_000261848""]","[""bm25"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_005458,how,변병주 감독은 용병 영입 과정에서 에이전트들과 어떤 일이 있어 사퇴하였는가?,비리,korquad2_chunk_000252084,,"[""korquad2_chunk_000328197"", ""korquad2_chunk_000335392"", ""korquad2_chunk_000082974"", ""korquad2_chunk_000462662"", ""korquad2_chunk_000325128"", ""korquad2_chunk_000121025"", ""korquad2_chunk_000107659"", ""korquad2_chunk_000207805"", ""korquad2_chunk_000035360"", ""korquad2_chunk_000513505""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005467,why,2015년 6월 15일 WWE Raw에서 빅 쇼와의 경기에서 승리를 하게 된 원인은?,카운트아웃,korquad2_chunk_000171824,,"[""korquad2_chunk_000102744"", ""korquad2_chunk_000200396"", ""korquad2_chunk_000211792"", ""korquad2_chunk_000252377"", ""korquad2_chunk_000506892"", ""korquad2_chunk_000415017"", ""korquad2_chunk_000171810"", ""korquad2_chunk_000193561"", ""korquad2_chunk_000223403"", ""korquad2_chunk_000391294""]","[""bm25"", ""dense"", ""hybrid""]",abbreviation,,,False,,,False
korquad2,korquad2_q_005495,comparison,매카트니가 또 다른 자아를 개발하자며 가상의 밴드를 제안했던 것을 회고한 사람은 누구인가?,마틴,korquad2_chunk_000466341,,"[""korquad2_chunk_000071640"", ""korquad2_chunk_000091924"", ""korquad2_chunk_000030593"", ""korquad2_chunk_000466982"", ""korquad2_chunk_000342610"", ""korquad2_chunk_000168133"", ""korquad2_chunk_000050699"", ""korquad2_chunk_000071179"", ""korquad2_chunk_000513295"", ""korquad2_chunk_000533911""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005512,comparison,성질과 반응성에서 꽤 큰 차이를 보이는 것은?,에틸렌다이카복실산,korquad2_chunk_000132231,,"[""korquad2_chunk_000266255"", ""korquad2_chunk_000130030"", ""korquad2_chunk_000141461"", ""korquad2_chunk_000119438"", ""korquad2_chunk_000362263"", ""korquad2_chunk_000251418"", ""korquad2_chunk_000216772"", ""korquad2_chunk_000401317"", ""korquad2_chunk_000359653"", ""korquad2_chunk_000126062""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_005513,comparison,예전부터 불려온 호3리의 또 다른 이름은 무엇인가?,구도,korquad2_chunk_000526087,,"[""korquad2_chunk_000498634"", ""korquad2_chunk_000251337"", ""korquad2_chunk_000345585"", ""korquad2_chunk_000345190"", ""korquad2_chunk_000326886"", ""korquad2_chunk_000054785"", ""korquad2_chunk_000030593"", ""korquad2_chunk_000463214"", ""korquad2_chunk_000222502"", ""korquad2_chunk_000022047""]","[""bm25"", ""dense"", ""hybrid""]",temporal_numeric,,,False,,,False
korquad2,korquad2_q_005542,yes_no,별주부는 어느 동물을 비유한 것인가?,자라,korquad2_chunk_000200661,,"[""korquad2_chunk_000305893"", ""korquad2_chunk_000445728"", ""korquad2_chunk_000105755"", ""korquad2_chunk_000205079"", ""korquad2_chunk_000500965"", ""korquad2_chunk_000139752"", ""korquad2_chunk_000456397"", ""korquad2_chunk_000507068"", ""korquad2_chunk_000529573"", ""korquad2_chunk_000200364""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_005550,yes_no,SNL 에피소드에 출연하길 꺼렸던 비욘세가 출연하기로 결정한 것은 누가 대기실에 방문한 후인가?,저스틴 팀버레이크,korquad2_chunk_000053968,,"[""korquad2_chunk_000068385"", ""korquad2_chunk_000539301"", ""korquad2_chunk_000221842"", ""korquad2_chunk_000361885"", ""korquad2_chunk_000217602"", ""korquad2_chunk_000116895"", ""korquad2_chunk_000285762"", ""korquad2_chunk_000219104"", ""korquad2_chunk_000172608"", ""korquad2_chunk_000202314""]","[""bm25"", ""dense"", ""hybrid""]",abbreviation,,,False,,,False
korquad2,korquad2_q_005554,yes_no,옴니아의 성능에 실망한 유저들이 '쓰레기'와 합성하여 불렀던 이름은 무었인가?,옴레기,korquad2_chunk_000308739,,"[""korquad2_chunk_000315671"", ""korquad2_chunk_000118944"", ""korquad2_chunk_000387926"", ""korquad2_chunk_000172627"", ""korquad2_chunk_000003647"", ""korquad2_chunk_000194111"", ""korquad2_chunk_000205089"", ""korquad2_chunk_000223980"", ""korquad2_chunk_000454208"", ""korquad2_chunk_000470085""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005558,definition,움직인다는 뜻을 영어로 표현한 단어는?,모바일,korquad2_chunk_000308749,,"[""korquad2_chunk_000288519"", ""korquad2_chunk_000511409"", ""korquad2_chunk_000216204"", ""korquad2_chunk_000200364"", ""korquad2_chunk_000459970"", ""korquad2_chunk_000283362"", ""korquad2_chunk_000488882"", ""korquad2_chunk_000158952"", ""korquad2_chunk_000261212"", ""korquad2_chunk_000414974""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_005569,why,연구진이 세르나가 에리스 같은 산란원반 천체와는 다르다고 본 이유는 무엇의 중력적 영향을 받기에는 너무 멀기 때문이라고 했을까요?,해왕성,korquad2_chunk_000349803,,"[""korquad2_chunk_000349816"", ""korquad2_chunk_000349824"", ""korquad2_chunk_000011937"", ""korquad2_chunk_000075711"", ""korquad2_chunk_000128913"", ""korquad2_chunk_000141461"", ""korquad2_chunk_000216931"", ""korquad2_chunk_000242887"", ""korquad2_chunk_000216772"", ""korquad2_chunk_000243607""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005576,why,정확한 사망 시점이 아직 확인되지 않은 이유는?,반백골화가 80% 가량 진행된 상태,korquad2_chunk_000065697,,"[""korquad2_chunk_000302779"", ""korquad2_chunk_000313626"", ""korquad2_chunk_000351422"", ""korquad2_chunk_000000445"", ""korquad2_chunk_000187895"", ""korquad2_chunk_000323211"", ""korquad2_chunk_000427362"", ""korquad2_chunk_000027538"", ""korquad2_chunk_000065696"", ""korquad2_chunk_000399197""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_005578,comparison,참치와 악상어들은 다른 종들에 비해 체온을 수온보다 몇 도 높게 유지하는가?,20도,korquad2_chunk_000456944,,"[""korquad2_chunk_000477567"", ""korquad2_chunk_000030715"", ""korquad2_chunk_000062264"", ""korquad2_chunk_000259711"", ""korquad2_chunk_000441858"", ""korquad2_chunk_000318770"", ""korquad2_chunk_000488128"", ""korquad2_chunk_000026105"", ""korquad2_chunk_000062266"", ""korquad2_chunk_000317896""]","[""bm25"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005580,comparison,자라나는 배아가 모체가 생산한 다른 난자들을 먹는 것을 뜻하는 행태의 이름은?,난식,korquad2_chunk_000456949,,"[""korquad2_chunk_000275754"", ""korquad2_chunk_000387176"", ""korquad2_chunk_000052429"", ""korquad2_chunk_000405987"", ""korquad2_chunk_000282333"", ""korquad2_chunk_000275743"", ""korquad2_chunk_000111165"", ""korquad2_chunk_000055940"", ""korquad2_chunk_000152095"", ""korquad2_chunk_000189171""]","[""bm25"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005583,how,연골어류의 창자의 판막의 모양은 어떻게 되어있는가?,나선형,korquad2_chunk_000456950,,"[""korquad2_chunk_000050776"", ""korquad2_chunk_000368153"", ""korquad2_chunk_000152095"", ""korquad2_chunk_000478497"", ""korquad2_chunk_000304175"", ""korquad2_chunk_000445728"", ""korquad2_chunk_000379528"", ""korquad2_chunk_000459970"", ""korquad2_chunk_000227201"", ""korquad2_chunk_000151785""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_005586,how,서정시가 직접적인 서사 방식보다 어떤 표현을 더 많이 사용하였는가?,암시,korquad2_chunk_000204424,,"[""korquad2_chunk_000239495"", ""korquad2_chunk_000204420"", ""korquad2_chunk_000203437"", ""korquad2_chunk_000036734"", ""korquad2_chunk_000397474"", ""korquad2_chunk_000131017"", ""korquad2_chunk_000391022"", ""korquad2_chunk_000516078"", ""korquad2_chunk_000436419"", ""korquad2_chunk_000201101""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005594,yes_no,애로우 호는 어느나라 소속인가?,중국,korquad2_chunk_000029499,,"[""korquad2_chunk_000024337"", ""korquad2_chunk_000248120"", ""korquad2_chunk_000251337"", ""korquad2_chunk_000035360"", ""korquad2_chunk_000223980"", ""korquad2_chunk_000359469"", ""korquad2_chunk_000089103"", ""korquad2_chunk_000524886"", ""korquad2_chunk_000183031"", ""korquad2_chunk_000364131""]","[""bm25"", ""dense"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_005608,comparison,"유전자 중복에 의한 DNA 염기서열은 어떤 순서를 바꿔, 본 DNA와 다른 단백질을 형성하나요?",단백질 도메인,korquad2_chunk_000405962,,"[""korquad2_chunk_000035327"", ""korquad2_chunk_000523470"", ""korquad2_chunk_000157749"", ""korquad2_chunk_000495662"", ""korquad2_chunk_000323069"", ""korquad2_chunk_000405957"", ""korquad2_chunk_000401456"", ""korquad2_chunk_000171956"", ""korquad2_chunk_000519180"", ""korquad2_chunk_000065697""]","[""bm25"", ""dense"", ""hybrid""]",abbreviation,,,False,,,False
