qid,dataset,question,failure_label,secondary_failure_label,rewrite_type,query
klue_mrc_validation_q_005474,klue_mrc,지원금 3000만원으로 인해 사업을 정리한 사람은?,numeric_temporal_mismatch,,llm_rewrite,3000만원 지원금으로 사업 정리한 사람 누구
klue_mrc_validation_q_005475,klue_mrc,경기고등학교가 설립된 해는?,missing_key_term,,original,경기고등학교가 설립된 해는?
klue_mrc_validation_q_005475,klue_mrc,경기고등학교가 설립된 해는?,missing_key_term,,keyword_rewrite,경기고등학교 설립된 해는 정답 정보
klue_mrc_validation_q_005475,klue_mrc,경기고등학교가 설립된 해는?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 정답 정보를 찾는 질문: 경기고등학교가 설립된 해는?
klue_mrc_validation_q_005475,klue_mrc,경기고등학교가 설립된 해는?,missing_key_term,,structured_rewrite,대상: 경기고등학교 설립된 해는 / 조건: 요구정보 / 대상 명확화 / 질문유형: 정답 정보
klue_mrc_validation_q_005475,klue_mrc,경기고등학교가 설립된 해는?,missing_key_term,,llm_rewrite,경기고등학교 설립 연도 언제인지
klue_mrc_validation_q_005486,klue_mrc,주택수 기준을 없앤다고 말한 인물의 이름은?,numeric_temporal_mismatch,entity_mismatch,original,주택수 기준을 없앤다고 말한 인물의 이름은?
klue_mrc_validation_q_005486,klue_mrc,주택수 기준을 없앤다고 말한 인물의 이름은?,numeric_temporal_mismatch,entity_mismatch,keyword_rewrite,없앤다고 주택수 기준 말한 인물 이름 숫자 날짜 연도 순위 숫자 시간 정보
klue_mrc_validation_q_005486,klue_mrc,주택수 기준을 없앤다고 말한 인물의 이름은?,numeric_temporal_mismatch,entity_mismatch,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 숫자·시간 정보를 찾는 질문: 주택수 기준을 없앤다고 말한 인물의 이름은?
klue_mrc_validation_q_005486,klue_mrc,주택수 기준을 없앤다고 말한 인물의 이름은?,numeric_temporal_mismatch,entity_mismatch,structured_rewrite,대상: 없앤다고 주택수 기준 말한 / 조건: 시간조건 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_005486,klue_mrc,주택수 기준을 없앤다고 말한 인물의 이름은?,numeric_temporal_mismatch,entity_mismatch,llm_rewrite,주택수 기준 폐지 발언한 인물 이름
klue_mrc_validation_q_005488,klue_mrc,별내신도시에 수용될 가구의 수는?,missing_key_term,,original,별내신도시에 수용될 가구의 수는?
klue_mrc_validation_q_005488,klue_mrc,별내신도시에 수용될 가구의 수는?,missing_key_term,,keyword_rewrite,별내신도시 수용될 가구 수는 숫자 시간 정보
klue_mrc_validation_q_005488,klue_mrc,별내신도시에 수용될 가구의 수는?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 숫자·시간 정보를 찾는 질문: 별내신도시에 수용될 가구의 수는?
klue_mrc_validation_q_005488,klue_mrc,별내신도시에 수용될 가구의 수는?,missing_key_term,,structured_rewrite,대상: 별내신도시 수용될 가구 수는 / 조건: 요구정보 / 대상 명확화 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_005488,klue_mrc,별내신도시에 수용될 가구의 수는?,missing_key_term,,llm_rewrite,별내신도시 수용 가구 수 규모
klue_mrc_validation_q_005491,klue_mrc,비공식행사에 불참할 예정인 인물은?,missing_key_term,,original,비공식행사에 불참할 예정인 인물은?
klue_mrc_validation_q_005491,klue_mrc,비공식행사에 불참할 예정인 인물은?,missing_key_term,,keyword_rewrite,비공식행사 불참할 예정인 인물 인물 주체
klue_mrc_validation_q_005491,klue_mrc,비공식행사에 불참할 예정인 인물은?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 인물·주체를 찾는 질문: 비공식행사에 불참할 예정인 인물은?
klue_mrc_validation_q_005491,klue_mrc,비공식행사에 불참할 예정인 인물은?,missing_key_term,,structured_rewrite,대상: 비공식행사 불참할 예정인 인물 / 조건: 요구정보 / 대상 명확화 / 질문유형: 인물·주체
klue_mrc_validation_q_005491,klue_mrc,비공식행사에 불참할 예정인 인물은?,missing_key_term,,llm_rewrite,비공식행사 불참 예정 인물 이름
klue_mrc_validation_q_005528,klue_mrc,프라이빗한 예식이 가능한 곳의 이름은?,entity_mismatch,,original,프라이빗한 예식이 가능한 곳의 이름은?
klue_mrc_validation_q_005528,klue_mrc,프라이빗한 예식이 가능한 곳의 이름은?,entity_mismatch,,keyword_rewrite,프라이빗한 가능한 예식 곳의 이름 인물 주체
klue_mrc_validation_q_005528,klue_mrc,프라이빗한 예식이 가능한 곳의 이름은?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 프라이빗한 예식이 가능한 곳의 이름은?
klue_mrc_validation_q_005528,klue_mrc,프라이빗한 예식이 가능한 곳의 이름은?,entity_mismatch,,structured_rewrite,대상: 프라이빗한 가능한 예식 곳의 / 조건: 관계 / entity 혼동 방지 / 질문유형: 인물·주체
klue_mrc_validation_q_005528,klue_mrc,프라이빗한 예식이 가능한 곳의 이름은?,entity_mismatch,,llm_rewrite,프라이빗 예식 가능한 장소 이름 목록
klue_mrc_validation_q_005574,klue_mrc,6.4지방선거에서 당첨된 사람 중 나이가 많은 사람의 이름은?,numeric_temporal_mismatch,,original,6.4지방선거에서 당첨된 사람 중 나이가 많은 사람의 이름은?
klue_mrc_validation_q_005574,klue_mrc,6.4지방선거에서 당첨된 사람 중 나이가 많은 사람의 이름은?,numeric_temporal_mismatch,,keyword_rewrite,사람 4지방선거 당첨된 나이 많은 이름 6 숫자 날짜 연도 순위 인물 주체
klue_mrc_validation_q_005574,klue_mrc,6.4지방선거에서 당첨된 사람 중 나이가 많은 사람의 이름은?,numeric_temporal_mismatch,,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 인물·주체를 찾는 질문: 6.4지방선거에서 당첨된 사람 중 나이가 많은 사람의 이름은?
klue_mrc_validation_q_005574,klue_mrc,6.4지방선거에서 당첨된 사람 중 나이가 많은 사람의 이름은?,numeric_temporal_mismatch,,structured_rewrite,대상: 사람 4지방선거 당첨된 나이 / 조건: 6 4지방선거 / 질문유형: 인물·주체
klue_mrc_validation_q_005574,klue_mrc,6.4지방선거에서 당첨된 사람 중 나이가 많은 사람의 이름은?,numeric_temporal_mismatch,,llm_rewrite,6.4 지방선거 당선자 중 최고령 인물 이름
klue_mrc_validation_q_005586,klue_mrc,사무실에 더 많은 복사기가 마련된 날짜는?,entity_mismatch,,original,사무실에 더 많은 복사기가 마련된 날짜는?
klue_mrc_validation_q_005586,klue_mrc,사무실에 더 많은 복사기가 마련된 날짜는?,entity_mismatch,,keyword_rewrite,사무실 복사기 마련된 많은 날짜 숫자 시간 정보
klue_mrc_validation_q_005586,klue_mrc,사무실에 더 많은 복사기가 마련된 날짜는?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 사무실에 더 많은 복사기가 마련된 날짜는?
klue_mrc_validation_q_005586,klue_mrc,사무실에 더 많은 복사기가 마련된 날짜는?,entity_mismatch,,structured_rewrite,대상: 사무실 복사기 마련된 많은 / 조건: 관계 / entity 혼동 방지 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_005586,klue_mrc,사무실에 더 많은 복사기가 마련된 날짜는?,entity_mismatch,,llm_rewrite,사무실에 복사기 더 많이 마련된 날짜 언제인가
klue_mrc_validation_q_005587,klue_mrc,올해 비타민 판매량은 몇 % 감소하였는가?,numeric_temporal_mismatch,entity_mismatch,original,올해 비타민 판매량은 몇 % 감소하였는가?
klue_mrc_validation_q_005587,klue_mrc,올해 비타민 판매량은 몇 % 감소하였는가?,numeric_temporal_mismatch,entity_mismatch,keyword_rewrite,감소하였는 비타민 판매량 올해 몇 숫자 날짜 연도 순위 숫자 시간 정보
klue_mrc_validation_q_005587,klue_mrc,올해 비타민 판매량은 몇 % 감소하였는가?,numeric_temporal_mismatch,entity_mismatch,semantic_rewrite,몇 년·언제·몇 위·몇 명 같은 조건을 명확히 하여 숫자·시간 정보를 찾는 질문: 올해 비타민 판매량은 몇 % 감소하였는가?
klue_mrc_validation_q_005587,klue_mrc,올해 비타민 판매량은 몇 % 감소하였는가?,numeric_temporal_mismatch,entity_mismatch,structured_rewrite,대상: 감소하였는 비타민 판매량 올해 / 조건: 몇 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_005587,klue_mrc,올해 비타민 판매량은 몇 % 감소하였는가?,numeric_temporal_mismatch,entity_mismatch,llm_rewrite,올해 비타민 판매량 감소율 몇 퍼센트인지
klue_mrc_validation_q_005594,klue_mrc,회원이 아닌 사람도 제공받을 수 있는 네이버 서비스는?,lexical_mismatch,,original,회원이 아닌 사람도 제공받을 수 있는 네이버 서비스는?
klue_mrc_validation_q_005594,klue_mrc,회원이 아닌 사람도 제공받을 수 있는 네이버 서비스는?,lexical_mismatch,,keyword_rewrite,제공받 네이버 서비스 회원 아닌 사람 있는 숫자 시간 정보
klue_mrc_validation_q_005594,klue_mrc,회원이 아닌 사람도 제공받을 수 있는 네이버 서비스는?,lexical_mismatch,,semantic_rewrite,같은 의미를 다른 표현으로 바꾸어 숫자·시간 정보를 찾는 질문: 회원이 아닌 사람도 제공받을 수 있는 네이버 서비스는?
klue_mrc_validation_q_005594,klue_mrc,회원이 아닌 사람도 제공받을 수 있는 네이버 서비스는?,lexical_mismatch,,structured_rewrite,대상: 제공받 네이버 서비스 회원 / 조건: 회원 / 질문유형: 숫자·시간 정보
klue_mrc_validation_q_005594,klue_mrc,회원이 아닌 사람도 제공받을 수 있는 네이버 서비스는?,lexical_mismatch,,llm_rewrite,회원 아닌 사람도 이용 가능한 네이버 서비스 종류
klue_mrc_validation_q_005618,klue_mrc,조항목과의 신뢰 확보에 실패한 사람은?,entity_mismatch,,original,조항목과의 신뢰 확보에 실패한 사람은?
klue_mrc_validation_q_005618,klue_mrc,조항목과의 신뢰 확보에 실패한 사람은?,entity_mismatch,,keyword_rewrite,조항목과 실패한 신뢰 확보 사람 인물 주체
klue_mrc_validation_q_005618,klue_mrc,조항목과의 신뢰 확보에 실패한 사람은?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 조항목과의 신뢰 확보에 실패한 사람은?
klue_mrc_validation_q_005618,klue_mrc,조항목과의 신뢰 확보에 실패한 사람은?,entity_mismatch,,structured_rewrite,대상: 조항목과 실패한 신뢰 확보 / 조건: 조항목과 / entity 혼동 방지 / 질문유형: 인물·주체
klue_mrc_validation_q_005618,klue_mrc,조항목과의 신뢰 확보에 실패한 사람은?,entity_mismatch,,llm_rewrite,조항목과 신뢰 확보에 실패한 인물 누구인가
klue_mrc_validation_q_005636,klue_mrc,어떤 구의 전세 가격이 서울에서 제일 높은가?,entity_mismatch,,original,어떤 구의 전세 가격이 서울에서 제일 높은가?
klue_mrc_validation_q_005636,klue_mrc,어떤 구의 전세 가격이 서울에서 제일 높은가?,entity_mismatch,,keyword_rewrite,구의 전세 가격 서울 제일 높은 정답 정보
klue_mrc_validation_q_005636,klue_mrc,어떤 구의 전세 가격이 서울에서 제일 높은가?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 어떤 구의 전세 가격이 서울에서 제일 높은가?
klue_mrc_validation_q_005636,klue_mrc,어떤 구의 전세 가격이 서울에서 제일 높은가?,entity_mismatch,,structured_rewrite,대상: 구의 전세 가격 서울 / 조건: 전세 제일 / entity 혼동 방지 / 질문유형: 정답 정보
klue_mrc_validation_q_005636,klue_mrc,어떤 구의 전세 가격이 서울에서 제일 높은가?,entity_mismatch,,llm_rewrite,서울에서 전세 가격이 가장 높은 구는 어디인가
klue_mrc_validation_q_005642,klue_mrc,매화를 그려넣은 신상품을 내놓은 브랜드는?,entity_mismatch,,original,매화를 그려넣은 신상품을 내놓은 브랜드는?
klue_mrc_validation_q_005642,klue_mrc,매화를 그려넣은 신상품을 내놓은 브랜드는?,entity_mismatch,,keyword_rewrite,그려넣 신상품 브랜드 매화 내놓 정답 정보
klue_mrc_validation_q_005642,klue_mrc,매화를 그려넣은 신상품을 내놓은 브랜드는?,entity_mismatch,,semantic_rewrite,인물·기관·작품 혼동을 줄이도록 대상과 관계를 분명히 한 질문: 매화를 그려넣은 신상품을 내놓은 브랜드는?
klue_mrc_validation_q_005642,klue_mrc,매화를 그려넣은 신상품을 내놓은 브랜드는?,entity_mismatch,,structured_rewrite,대상: 그려넣 신상품 브랜드 매화 / 조건: 관계 / entity 혼동 방지 / 질문유형: 정답 정보
klue_mrc_validation_q_005642,klue_mrc,매화를 그려넣은 신상품을 내놓은 브랜드는?,entity_mismatch,,llm_rewrite,매화를 그려넣은 신상품 출시 브랜드 이름
klue_mrc_validation_q_005656,klue_mrc,싸움에 대비한 체육을 다룬 교육의 명칭은?,missing_key_term,entity_mismatch,original,싸움에 대비한 체육을 다룬 교육의 명칭은?
klue_mrc_validation_q_005656,klue_mrc,싸움에 대비한 체육을 다룬 교육의 명칭은?,missing_key_term,entity_mismatch,keyword_rewrite,대비한 싸움 체육 다룬 교육 명칭 정답 정보
klue_mrc_validation_q_005656,klue_mrc,싸움에 대비한 체육을 다룬 교육의 명칭은?,missing_key_term,entity_mismatch,semantic_rewrite,생략된 대상과 의도를 명확히 하여 정답 정보를 찾는 질문: 싸움에 대비한 체육을 다룬 교육의 명칭은?
klue_mrc_validation_q_005656,klue_mrc,싸움에 대비한 체육을 다룬 교육의 명칭은?,missing_key_term,entity_mismatch,structured_rewrite,대상: 대비한 싸움 체육 다룬 / 조건: 명칭 / 대상 명확화 / 질문유형: 정답 정보
klue_mrc_validation_q_005656,klue_mrc,싸움에 대비한 체육을 다룬 교육의 명칭은?,missing_key_term,entity_mismatch,llm_rewrite,싸움 대비 체육 교육 명칭
klue_mrc_validation_q_005657,klue_mrc,러일 전쟁의 승전국은 어디인가?,missing_key_term,,original,러일 전쟁의 승전국은 어디인가?
klue_mrc_validation_q_005657,klue_mrc,러일 전쟁의 승전국은 어디인가?,missing_key_term,,keyword_rewrite,승전국 어디인 러일 전쟁 장소 기관
klue_mrc_validation_q_005657,klue_mrc,러일 전쟁의 승전국은 어디인가?,missing_key_term,,semantic_rewrite,생략된 대상과 의도를 명확히 하여 장소·기관를 찾는 질문: 러일 전쟁의 승전국은 어디인가?
klue_mrc_validation_q_005657,klue_mrc,러일 전쟁의 승전국은 어디인가?,missing_key_term,,structured_rewrite,대상: 승전국 어디인 러일 전쟁 / 조건: 러일 / 대상 명확화 / 질문유형: 장소·기관
