qid,retriever,policy_name,eval_split,state_key,selected_strategy,failure_type,original_rank,original_success,originally_failed,gold_rank,reward,policy_reward,recall@1,recall@5,recall@10,mrr,answer_f1,original_gold_rank,original_recall@10,original_mrr,original_answer_f1,original_reward,rank_improvement,recall10_improvement,mrr_improvement,answer_f1_improvement,reward_improvement,original_query_length,rewrite_query_length,keyword_overlap,semantic_similarity,bm25_initial_rank,dense_initial_rank,hybrid_initial_rank,rank_gap_bm25_dense,rank_gap_bm25_hybrid,rank_gap_dense_hybrid
6507936-15-0,hybrid,always_prompt,test,temporal_numeric|medium|rank_2_5|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,prompt,temporal_numeric,3,True,False,3,1.6666666666666667,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,3,1.0,0.3333333333333333,1.0,1.6666666666666667,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,2,,3,,1,
6507936-15-0,hybrid,always_structured,test,temporal_numeric|medium|rank_2_5|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,structured,temporal_numeric,3,True,False,3,1.5466666666666669,-0.11999999999999988,0.0,1.0,1.0,0.3333333333333333,1.0,3,1.0,0.3333333333333333,1.0,1.6666666666666667,0,0.0,0.0,0.0,-0.11999999999999988,6,18,1.0,1.0,2,,3,,1,
6507936-15-0,hybrid,always_llm,test,temporal_numeric|medium|rank_2_5|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,3,True,False,1,1.9666666666666668,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,3,1.0,0.3333333333333333,1.0,1.6666666666666667,2,0.0,0.6666666666666667,0.0,0.30000000000000004,6,6,0.8333333333333334,0.8333333333333334,2,,3,,1,
6507936-15-0,hybrid,failure_type_policy,test,temporal_numeric|medium|rank_2_5|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,keyword,temporal_numeric,3,True,False,3,1.6333333333333333,-0.03333333333333344,0.0,1.0,1.0,0.3333333333333333,1.0,3,1.0,0.3333333333333333,1.0,1.6666666666666667,0,0.0,0.0,0.0,-0.03333333333333344,6,5,0.8333333333333334,0.8333333333333334,2,,3,,1,
6507936-15-0,hybrid,reward_selected,test,temporal_numeric|medium|rank_2_5|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,3,True,False,1,1.9666666666666668,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,3,1.0,0.3333333333333333,1.0,1.6666666666666667,2,0.0,0.6666666666666667,0.0,0.30000000000000004,6,6,0.8333333333333334,0.8333333333333334,2,,3,,1,
6507936-15-0,hybrid,oracle_best_strategy,test,temporal_numeric|medium|rank_2_5|failed_count_1|failed_dense|has_digit|no_latin|no_long_token,llm,temporal_numeric,3,True,False,1,1.9666666666666668,0.30000000000000004,1.0,1.0,1.0,1.0,1.0,3,1.0,0.3333333333333333,1.0,1.6666666666666667,2,0.0,0.6666666666666667,0.0,0.30000000000000004,6,6,0.8333333333333334,0.8333333333333334,2,,3,,1,
6581515-20-0,bm25,original_only,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6581515-20-0,bm25,always_keyword,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,keyword,compound_noun,1,True,False,1,1.94,-0.06000000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06000000000000005,10,7,0.7,0.7,1,,1,,0,
6581515-20-0,bm25,always_expanded,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,expanded,compound_noun,1,True,False,1,1.9,-0.10000000000000009,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.10000000000000009,10,17,1.0,1.0,1,,1,,0,
6581515-20-0,bm25,always_prompt,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,prompt,compound_noun,1,True,False,1,1.92,-0.08000000000000007,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.08000000000000007,10,16,1.0,1.0,1,,1,,0,
6581515-20-0,bm25,always_structured,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,structured,compound_noun,1,True,False,1,1.76,-0.24,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.24,10,24,1.0,1.0,1,,1,,0,
6581515-20-0,bm25,always_llm,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,llm,compound_noun,1,True,False,4,1.545,-0.45500000000000007,0.0,1.0,1.0,0.25,1.0,1,1.0,1.0,1.0,2.0,-3,0.0,-0.75,0.0,-0.45500000000000007,10,9,0.6,0.6,1,,1,,0,
6581515-20-0,bm25,failure_type_policy,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,keyword,compound_noun,1,True,False,1,1.94,-0.06000000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06000000000000005,10,7,0.7,0.7,1,,1,,0,
6581515-20-0,bm25,reward_selected,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6581515-20-0,bm25,oracle_best_strategy,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6581515-20-0,dense,original_only,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6581515-20-0,dense,always_keyword,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,keyword,compound_noun,,False,True,,-0.06000000000000001,-0.06000000000000001,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.06000000000000001,10,7,0.7,0.7,1,,1,,0,
6581515-20-0,dense,always_expanded,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,expanded,compound_noun,,False,True,,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.1,10,17,1.0,1.0,1,,1,,0,
6581515-20-0,dense,always_prompt,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,prompt,compound_noun,,False,True,,-0.08,-0.08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.08,10,16,1.0,1.0,1,,1,,0,
6581515-20-0,dense,always_structured,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,structured,compound_noun,,False,True,,-0.24,-0.24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.24,10,24,1.0,1.0,1,,1,,0,
6581515-20-0,dense,always_llm,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,llm,compound_noun,,False,True,,-0.08000000000000002,-0.08000000000000002,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.08000000000000002,10,9,0.6,0.6,1,,1,,0,
6581515-20-0,dense,failure_type_policy,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,keyword,compound_noun,,False,True,,-0.06000000000000001,-0.06000000000000001,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.06000000000000001,10,7,0.7,0.7,1,,1,,0,
6581515-20-0,dense,reward_selected,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6581515-20-0,dense,oracle_best_strategy,train,compound_noun|medium|failed|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6581515-20-0,hybrid,original_only,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6581515-20-0,hybrid,always_keyword,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,keyword,compound_noun,1,True,False,1,1.94,-0.06000000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06000000000000005,10,7,0.7,0.7,1,,1,,0,
6581515-20-0,hybrid,always_expanded,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,expanded,compound_noun,1,True,False,1,1.9,-0.10000000000000009,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.10000000000000009,10,17,1.0,1.0,1,,1,,0,
6581515-20-0,hybrid,always_prompt,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,prompt,compound_noun,1,True,False,1,1.92,-0.08000000000000007,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.08000000000000007,10,16,1.0,1.0,1,,1,,0,
6581515-20-0,hybrid,always_structured,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,structured,compound_noun,1,True,False,1,1.76,-0.24,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.24,10,24,1.0,1.0,1,,1,,0,
6581515-20-0,hybrid,always_llm,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,llm,compound_noun,1,True,False,4,1.545,-0.45500000000000007,0.0,1.0,1.0,0.25,1.0,1,1.0,1.0,1.0,2.0,-3,0.0,-0.75,0.0,-0.45500000000000007,10,9,0.6,0.6,1,,1,,0,
6581515-20-0,hybrid,failure_type_policy,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,keyword,compound_noun,1,True,False,1,1.94,-0.06000000000000005,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.06000000000000005,10,7,0.7,0.7,1,,1,,0,
6581515-20-0,hybrid,reward_selected,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6581515-20-0,hybrid,oracle_best_strategy,train,compound_noun|medium|rank_1|failed_count_1|failed_dense|no_digit|has_latin|has_long_token,original,compound_noun,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,10,10,1.0,1.0,1,,1,,0,
6472235-0-0,bm25,original_only,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,2,2,,,0
6472235-0-0,bm25,always_keyword,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,keyword,ellipsis,,False,True,,-0.13333333333333336,-0.13333333333333336,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.13333333333333336,3,3,0.3333333333333333,0.3333333333333333,,2,2,,,0
6472235-0-0,bm25,always_expanded,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,expanded,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,6,1.0,1.0,,2,2,,,0
6472235-0-0,bm25,always_prompt,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,,0.5,0.5,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.5,3,9,1.0,1.0,,2,2,,,0
6472235-0-0,bm25,always_structured,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.02,3,13,1.0,1.0,,2,2,,,0
6472235-0-0,bm25,always_llm,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,,-0.13333333333333336,-0.13333333333333336,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.13333333333333336,3,4,0.3333333333333333,0.3333333333333333,,2,2,,,0
6472235-0-0,bm25,failure_type_policy,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.02,3,13,1.0,1.0,,2,2,,,0
6472235-0-0,bm25,reward_selected,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,,0.5,0.5,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.5,3,9,1.0,1.0,,2,2,,,0
6472235-0-0,bm25,oracle_best_strategy,train,ellipsis|short|failed|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,,0.5,0.5,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.5,3,9,1.0,1.0,,2,2,,,0
6472235-0-0,dense,original_only,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,original,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,2,2,,,0
6472235-0-0,dense,always_keyword,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,keyword,ellipsis,2,True,False,2,1.6166666666666667,-0.1333333333333333,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,-0.1333333333333333,3,3,0.3333333333333333,0.3333333333333333,,2,2,,,0
6472235-0-0,dense,always_expanded,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,expanded,ellipsis,2,True,False,3,1.6666666666666667,-0.08333333333333326,0.0,1.0,1.0,0.3333333333333333,1.0,2,1.0,0.5,1.0,1.75,-1,0.0,-0.16666666666666669,0.0,-0.08333333333333326,3,6,1.0,1.0,,2,2,,,0
6472235-0-0,dense,always_prompt,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,prompt,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,9,1.0,1.0,,2,2,,,0
6472235-0-0,dense,always_structured,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,structured,ellipsis,2,True,False,4,1.605,-0.14500000000000002,0.0,1.0,1.0,0.25,1.0,2,1.0,0.5,1.0,1.75,-2,0.0,-0.25,0.0,-0.14500000000000002,3,13,1.0,1.0,,2,2,,,0
6472235-0-0,dense,always_llm,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,2,True,False,1,1.8666666666666667,0.1166666666666667,1.0,1.0,1.0,1.0,1.0,2,1.0,0.5,1.0,1.75,1,0.0,0.5,0.0,0.1166666666666667,3,4,0.3333333333333333,0.3333333333333333,,2,2,,,0
6472235-0-0,dense,failure_type_policy,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,structured,ellipsis,2,True,False,4,1.605,-0.14500000000000002,0.0,1.0,1.0,0.25,1.0,2,1.0,0.5,1.0,1.75,-2,0.0,-0.25,0.0,-0.14500000000000002,3,13,1.0,1.0,,2,2,,,0
6472235-0-0,dense,reward_selected,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,2,True,False,1,1.8666666666666667,0.1166666666666667,1.0,1.0,1.0,1.0,1.0,2,1.0,0.5,1.0,1.75,1,0.0,0.5,0.0,0.1166666666666667,3,4,0.3333333333333333,0.3333333333333333,,2,2,,,0
6472235-0-0,dense,oracle_best_strategy,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,2,True,False,1,1.8666666666666667,0.1166666666666667,1.0,1.0,1.0,1.0,1.0,2,1.0,0.5,1.0,1.75,1,0.0,0.5,0.0,0.1166666666666667,3,4,0.3333333333333333,0.3333333333333333,,2,2,,,0
6472235-0-0,hybrid,original_only,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,original,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,2,2,,,0
6472235-0-0,hybrid,always_keyword,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,keyword,ellipsis,2,True,False,2,1.6166666666666667,-0.1333333333333333,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,-0.1333333333333333,3,3,0.3333333333333333,0.3333333333333333,,2,2,,,0
6472235-0-0,hybrid,always_expanded,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,expanded,ellipsis,2,True,False,3,1.6666666666666667,-0.08333333333333326,0.0,1.0,1.0,0.3333333333333333,1.0,2,1.0,0.5,1.0,1.75,-1,0.0,-0.16666666666666669,0.0,-0.08333333333333326,3,6,1.0,1.0,,2,2,,,0
6472235-0-0,hybrid,always_prompt,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,prompt,ellipsis,2,True,False,4,1.625,-0.125,0.0,1.0,1.0,0.25,1.0,2,1.0,0.5,1.0,1.75,-2,0.0,-0.25,0.0,-0.125,3,9,1.0,1.0,,2,2,,,0
6472235-0-0,hybrid,always_structured,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,structured,ellipsis,2,True,False,5,1.58,-0.16999999999999993,0.0,1.0,1.0,0.2,1.0,2,1.0,0.5,1.0,1.75,-3,0.0,-0.3,0.0,-0.16999999999999993,3,13,1.0,1.0,,2,2,,,0
6472235-0-0,hybrid,always_llm,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,llm,ellipsis,2,True,False,2,1.6166666666666667,-0.1333333333333333,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,-0.1333333333333333,3,4,0.3333333333333333,0.3333333333333333,,2,2,,,0
6472235-0-0,hybrid,failure_type_policy,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,structured,ellipsis,2,True,False,5,1.58,-0.16999999999999993,0.0,1.0,1.0,0.2,1.0,2,1.0,0.5,1.0,1.75,-3,0.0,-0.3,0.0,-0.16999999999999993,3,13,1.0,1.0,,2,2,,,0
6472235-0-0,hybrid,reward_selected,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,original,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,2,2,,,0
6472235-0-0,hybrid,oracle_best_strategy,train,ellipsis|short|rank_2_5|failed_count_1|failed_bm25|no_digit|no_latin|no_long_token,original,ellipsis,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,2,2,,,0
6575008-0-1,bm25,original_only,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,5,,,,
6575008-0-1,bm25,always_keyword,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,keyword,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,5,,,,
6575008-0-1,bm25,always_expanded,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,expanded,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,6,1.0,1.0,,5,,,,
6575008-0-1,bm25,always_prompt,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,prompt,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,9,1.0,1.0,,5,,,,
6575008-0-1,bm25,always_structured,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.02,3,13,1.0,1.0,,5,,,,
6575008-0-1,bm25,always_llm,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,,False,True,,-0.06666666666666668,-0.06666666666666668,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.06666666666666668,3,4,0.6666666666666666,0.6666666666666666,,5,,,,
6575008-0-1,bm25,failure_type_policy,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,,False,True,,-0.02,-0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.02,3,13,1.0,1.0,,5,,,,
6575008-0-1,bm25,reward_selected,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,5,,,,
6575008-0-1,bm25,oracle_best_strategy,test,ellipsis|short|failed|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,5,,,,
6575008-0-1,dense,original_only,test,ellipsis|short|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,5,True,False,5,1.6,0.0,0.0,1.0,1.0,0.2,1.0,5,1.0,0.2,1.0,1.6,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,5,,,,
6575008-0-1,dense,always_keyword,test,ellipsis|short|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,keyword,ellipsis,5,True,False,6,1.5833333333333333,-0.01666666666666683,0.0,0.0,1.0,0.16666666666666666,1.0,5,1.0,0.2,1.0,1.6,-1,0.0,-0.033333333333333354,0.0,-0.01666666666666683,3,3,1.0,1.0,,5,,,,
6575008-0-1,dense,always_expanded,test,ellipsis|short|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,expanded,ellipsis,5,True,False,7,1.5714285714285714,-0.028571428571428692,0.0,0.0,1.0,0.14285714285714285,1.0,5,1.0,0.2,1.0,1.6,-2,0.0,-0.05714285714285716,0.0,-0.028571428571428692,3,6,1.0,1.0,,5,,,,
6575008-0-1,dense,always_prompt,test,ellipsis|short|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,prompt,ellipsis,5,True,False,6,1.5833333333333333,-0.01666666666666683,0.0,0.0,1.0,0.16666666666666666,1.0,5,1.0,0.2,1.0,1.6,-1,0.0,-0.033333333333333354,0.0,-0.01666666666666683,3,9,1.0,1.0,,5,,,,
6575008-0-1,dense,always_structured,test,ellipsis|short|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,5,True,False,6,1.5633333333333332,-0.03666666666666685,0.0,0.0,1.0,0.16666666666666666,1.0,5,1.0,0.2,1.0,1.6,-1,0.0,-0.033333333333333354,0.0,-0.03666666666666685,3,13,1.0,1.0,,5,,,,
6575008-0-1,dense,always_llm,test,ellipsis|short|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,llm,ellipsis,5,True,False,7,1.5047619047619047,-0.09523809523809534,0.0,0.0,1.0,0.14285714285714285,1.0,5,1.0,0.2,1.0,1.6,-2,0.0,-0.05714285714285716,0.0,-0.09523809523809534,3,4,0.6666666666666666,0.6666666666666666,,5,,,,
6575008-0-1,dense,failure_type_policy,test,ellipsis|short|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,structured,ellipsis,5,True,False,6,1.5633333333333332,-0.03666666666666685,0.0,0.0,1.0,0.16666666666666666,1.0,5,1.0,0.2,1.0,1.6,-1,0.0,-0.033333333333333354,0.0,-0.03666666666666685,3,13,1.0,1.0,,5,,,,
6575008-0-1,dense,reward_selected,test,ellipsis|short|rank_2_5|failed_count_2|failed_bm25_hybrid|no_digit|no_latin|no_long_token,original,ellipsis,5,True,False,5,1.6,0.0,0.0,1.0,1.0,0.2,1.0,5,1.0,0.2,1.0,1.6,0,0.0,0.0,0.0,0.0,3,3,1.0,1.0,,5,,,,
